forecast_date,target,location,location_name,target_end_date,type,quantile,value
2020-07-05,5 wk ahead inc death,55,Wisconsin,2020-08-08,quantile,0.6,18
2020-07-05,5 wk ahead inc death,55,Wisconsin,2020-08-08,quantile,0.65,19
2020-07-05,5 wk ahead inc death,55,Wisconsin,2020-08-08,quantile,0.7,20
2020-07-05,5 wk ahead inc death,55,Wisconsin,2020-08-08,quantile,0.75,22
2020-07-05,5 wk ahead inc death,55,Wisconsin,2020-08-08,quantile,0.8,24
2020-07-05,5 wk ahead inc death,55,Wisconsin,2020-08-08,quantile,0.85,26
2020-07-05,5 wk ahead inc death,55,Wisconsin,2020-08-08,quantile,0.9,29
2020-07-05,5 wk ahead inc death,55,Wisconsin,2020-08-08,quantile,0.95,33
2020-07-05,5 wk ahead inc death,55,Wisconsin,2020-08-08,quantile,0.975,37
2020-07-05,5 wk ahead inc death,55,Wisconsin,2020-08-08,quantile,0.99,41
2020-07-05,6 wk ahead inc death,55,Wisconsin,2020-08-15,quantile,0.01,2
2020-07-05,6 wk ahead inc death,55,Wisconsin,2020-08-15,quantile,0.025,3
2020-07-05,6 wk ahead inc death,55,Wisconsin,2020-08-15,quantile,0.05,4
2020-07-05,6 wk ahead inc death,55,Wisconsin,2020-08-15,quantile,0.1,5
2020-07-05,6 wk ahead inc death,55,Wisconsin,2020-08-15,quantile,0.15,7
2020-07-05,6 wk ahead inc death,55,Wisconsin,2020-08-15,quantile,0.2,8
2020-07-05,6 wk ahead inc death,55,Wisconsin,2020-08-15,quantile,0.25,9
2020-07-05,6 wk ahead inc death,55,Wisconsin,2020-08-15,quantile,0.3,9
2020-07-05,6 wk ahead inc death,55,Wisconsin,2020-08-15,quantile,0.35,10
2020-07-05,6 wk ahead inc death,55,Wisconsin,2020-08-15,quantile,0.4,11
2020-07-05,6 wk ahead inc death,55,Wisconsin,2020-08-15,quantile,0.45,12
2020-07-05,6 wk ahead inc death,55,Wisconsin,2020-08-15,quantile,0.5,13
2020-07-05,6 wk ahead inc death,55,Wisconsin,2020-08-15,quantile,0.55,14
2020-07-05,6 wk ahead inc death,55,Wisconsin,2020-08-15,quantile,0.6,15
2020-07-05,6 wk ahead inc death,55,Wisconsin,2020-08-15,quantile,0.65,16
2020-07-05,6 wk ahead inc death,55,Wisconsin,2020-08-15,quantile,0.7,17
2020-07-05,6 wk ahead inc death,55,Wisconsin,2020-08-15,quantile,0.75,18
2020-07-05,6 wk ahead inc death,55,Wisconsin,2020-08-15,quantile,0.8,19
2020-07-05,6 wk ahead inc death,55,Wisconsin,2020-08-15,quantile,0.85,21
2020-07-05,6 wk ahead inc death,55,Wisconsin,2020-08-15,quantile,0.9,23
2020-07-05,6 wk ahead inc death,55,Wisconsin,2020-08-15,quantile,0.95,27
2020-07-05,6 wk ahead inc death,55,Wisconsin,2020-08-15,quantile,0.975,31
2020-07-05,6 wk ahead inc death,55,Wisconsin,2020-08-15,quantile,0.99,36
2020-07-05,1 wk ahead cum death,54,West Virginia,2020-07-11,point,NA,98.78454878454879
2020-07-05,2 wk ahead cum death,54,West Virginia,2020-07-18,point,NA,103.52818609961467
2020-07-05,3 wk ahead cum death,54,West Virginia,2020-07-25,point,NA,108.49997621426193
2020-07-05,4 wk ahead cum death,54,West Virginia,2020-08-01,point,NA,113.79848722705866
2020-07-05,5 wk ahead cum death,54,West Virginia,2020-08-08,point,NA,119.50363921792493
2020-07-05,6 wk ahead cum death,54,West Virginia,2020-08-15,point,NA,125.66371723514581
2020-07-05,1 wk ahead cum death,54,West Virginia,2020-07-11,quantile,0.01,93
2020-07-05,1 wk ahead cum death,54,West Virginia,2020-07-11,quantile,0.025,93
2020-07-05,1 wk ahead cum death,54,West Virginia,2020-07-11,quantile,0.05,94
2020-07-05,1 wk ahead cum death,54,West Virginia,2020-07-11,quantile,0.1,94
2020-07-05,1 wk ahead cum death,54,West Virginia,2020-07-11,quantile,0.15,94
2020-07-05,1 wk ahead cum death,54,West Virginia,2020-07-11,quantile,0.2,95
2020-07-05,1 wk ahead cum death,54,West Virginia,2020-07-11,quantile,0.25,95
2020-07-05,1 wk ahead cum death,54,West Virginia,2020-07-11,quantile,0.3,95
2020-07-05,1 wk ahead cum death,54,West Virginia,2020-07-11,quantile,0.35,96
2020-07-05,1 wk ahead cum death,54,West Virginia,2020-07-11,quantile,0.4,96
2020-07-05,1 wk ahead cum death,54,West Virginia,2020-07-11,quantile,0.45,96
2020-07-05,1 wk ahead cum death,54,West Virginia,2020-07-11,quantile,0.5,97
2020-07-05,1 wk ahead cum death,54,West Virginia,2020-07-11,quantile,0.55,97
2020-07-05,1 wk ahead cum death,54,West Virginia,2020-07-11,quantile,0.6,98
2020-07-05,1 wk ahead cum death,54,West Virginia,2020-07-11,quantile,0.65,98
2020-07-05,1 wk ahead cum death,54,West Virginia,2020-07-11,quantile,0.7,99
2020-07-05,1 wk ahead cum death,54,West Virginia,2020-07-11,quantile,0.75,99
2020-07-05,1 wk ahead cum death,54,West Virginia,2020-07-11,quantile,0.8,101
2020-07-05,1 wk ahead cum death,54,West Virginia,2020-07-11,quantile,0.85,103
2020-07-05,1 wk ahead cum death,54,West Virginia,2020-07-11,quantile,0.9,109
2020-07-05,1 wk ahead cum death,54,West Virginia,2020-07-11,quantile,0.95,113
2020-07-05,1 wk ahead cum death,54,West Virginia,2020-07-11,quantile,0.975,116
2020-07-05,1 wk ahead cum death,54,West Virginia,2020-07-11,quantile,0.99,119
2020-07-05,2 wk ahead cum death,54,West Virginia,2020-07-18,quantile,0.01,93
2020-07-05,2 wk ahead cum death,54,West Virginia,2020-07-18,quantile,0.025,94
2020-07-05,2 wk ahead cum death,54,West Virginia,2020-07-18,quantile,0.05,95
2020-07-05,2 wk ahead cum death,54,West Virginia,2020-07-18,quantile,0.1,95
2020-07-05,2 wk ahead cum death,54,West Virginia,2020-07-18,quantile,0.15,96
2020-07-05,2 wk ahead cum death,54,West Virginia,2020-07-18,quantile,0.2,96
2020-07-05,2 wk ahead cum death,54,West Virginia,2020-07-18,quantile,0.25,97
2020-07-05,2 wk ahead cum death,54,West Virginia,2020-07-18,quantile,0.3,97
2020-07-05,2 wk ahead cum death,54,West Virginia,2020-07-18,quantile,0.35,98
2020-07-05,2 wk ahead cum death,54,West Virginia,2020-07-18,quantile,0.4,98
2020-07-05,2 wk ahead cum death,54,West Virginia,2020-07-18,quantile,0.45,99
2020-07-05,2 wk ahead cum death,54,West Virginia,2020-07-18,quantile,0.5,100
2020-07-05,2 wk ahead cum death,54,West Virginia,2020-07-18,quantile,0.55,100
2020-07-05,2 wk ahead cum death,54,West Virginia,2020-07-18,quantile,0.6,101
2020-07-05,2 wk ahead cum death,54,West Virginia,2020-07-18,quantile,0.65,102
2020-07-05,2 wk ahead cum death,54,West Virginia,2020-07-18,quantile,0.7,103
2020-07-05,2 wk ahead cum death,54,West Virginia,2020-07-18,quantile,0.75,104
2020-07-05,2 wk ahead cum death,54,West Virginia,2020-07-18,quantile,0.8,106
2020-07-05,2 wk ahead cum death,54,West Virginia,2020-07-18,quantile,0.85,111
2020-07-05,2 wk ahead cum death,54,West Virginia,2020-07-18,quantile,0.9,124
2020-07-05,2 wk ahead cum death,54,West Virginia,2020-07-18,quantile,0.95,131
2020-07-05,2 wk ahead cum death,54,West Virginia,2020-07-18,quantile,0.975,136
2020-07-05,2 wk ahead cum death,54,West Virginia,2020-07-18,quantile,0.99,140
2020-07-05,3 wk ahead cum death,54,West Virginia,2020-07-25,quantile,0.01,94
2020-07-05,3 wk ahead cum death,54,West Virginia,2020-07-25,quantile,0.025,95
2020-07-05,3 wk ahead cum death,54,West Virginia,2020-07-25,quantile,0.05,95
2020-07-05,3 wk ahead cum death,54,West Virginia,2020-07-25,quantile,0.1,96
2020-07-05,3 wk ahead cum death,54,West Virginia,2020-07-25,quantile,0.15,97
2020-07-05,3 wk ahead cum death,54,West Virginia,2020-07-25,quantile,0.2,98
2020-07-05,3 wk ahead cum death,54,West Virginia,2020-07-25,quantile,0.25,99
2020-07-05,3 wk ahead cum death,54,West Virginia,2020-07-25,quantile,0.3,99
2020-07-05,3 wk ahead cum death,54,West Virginia,2020-07-25,quantile,0.35,100
2020-07-05,3 wk ahead cum death,54,West Virginia,2020-07-25,quantile,0.4,101
2020-07-05,3 wk ahead cum death,54,West Virginia,2020-07-25,quantile,0.45,101
2020-07-05,3 wk ahead cum death,54,West Virginia,2020-07-25,quantile,0.5,102
2020-07-05,3 wk ahead cum death,54,West Virginia,2020-07-25,quantile,0.55,103
2020-07-05,3 wk ahead cum death,54,West Virginia,2020-07-25,quantile,0.6,104
2020-07-05,3 wk ahead cum death,54,West Virginia,2020-07-25,quantile,0.65,105
2020-07-05,3 wk ahead cum death,54,West Virginia,2020-07-25,quantile,0.7,106
2020-07-05,3 wk ahead cum death,54,West Virginia,2020-07-25,quantile,0.75,108
2020-07-05,3 wk ahead cum death,54,West Virginia,2020-07-25,quantile,0.8,111
2020-07-05,3 wk ahead cum death,54,West Virginia,2020-07-25,quantile,0.85,121
2020-07-05,3 wk ahead cum death,54,West Virginia,2020-07-25,quantile,0.9,142
2020-07-05,3 wk ahead cum death,54,West Virginia,2020-07-25,quantile,0.95,151
2020-07-05,3 wk ahead cum death,54,West Virginia,2020-07-25,quantile,0.975,157
2020-07-05,3 wk ahead cum death,54,West Virginia,2020-07-25,quantile,0.99,164
2020-07-05,4 wk ahead cum death,54,West Virginia,2020-08-01,quantile,0.01,94
2020-07-05,4 wk ahead cum death,54,West Virginia,2020-08-01,quantile,0.025,95
2020-07-05,4 wk ahead cum death,54,West Virginia,2020-08-01,quantile,0.05,96
2020-07-05,4 wk ahead cum death,54,West Virginia,2020-08-01,quantile,0.1,97
2020-07-05,4 wk ahead cum death,54,West Virginia,2020-08-01,quantile,0.15,98
2020-07-05,4 wk ahead cum death,54,West Virginia,2020-08-01,quantile,0.2,99
2020-07-05,4 wk ahead cum death,54,West Virginia,2020-08-01,quantile,0.25,100
2020-07-05,4 wk ahead cum death,54,West Virginia,2020-08-01,quantile,0.3,101
2020-07-05,4 wk ahead cum death,54,West Virginia,2020-08-01,quantile,0.35,102
2020-07-05,4 wk ahead cum death,54,West Virginia,2020-08-01,quantile,0.4,103
2020-07-05,4 wk ahead cum death,54,West Virginia,2020-08-01,quantile,0.45,104
2020-07-05,4 wk ahead cum death,54,West Virginia,2020-08-01,quantile,0.5,105
2020-07-05,4 wk ahead cum death,54,West Virginia,2020-08-01,quantile,0.55,106
2020-07-05,4 wk ahead cum death,54,West Virginia,2020-08-01,quantile,0.6,107
2020-07-05,4 wk ahead cum death,54,West Virginia,2020-08-01,quantile,0.65,108
2020-07-05,4 wk ahead cum death,54,West Virginia,2020-08-01,quantile,0.7,110
2020-07-05,4 wk ahead cum death,54,West Virginia,2020-08-01,quantile,0.75,112
2020-07-05,4 wk ahead cum death,54,West Virginia,2020-08-01,quantile,0.8,116
2020-07-05,4 wk ahead cum death,54,West Virginia,2020-08-01,quantile,0.85,131
2020-07-05,4 wk ahead cum death,54,West Virginia,2020-08-01,quantile,0.9,161
2020-07-05,4 wk ahead cum death,54,West Virginia,2020-08-01,quantile,0.95,174
2020-07-05,4 wk ahead cum death,54,West Virginia,2020-08-01,quantile,0.975,182
2020-07-05,4 wk ahead cum death,54,West Virginia,2020-08-01,quantile,0.99,191
2020-07-05,5 wk ahead cum death,54,West Virginia,2020-08-08,quantile,0.01,95
2020-07-05,5 wk ahead cum death,54,West Virginia,2020-08-08,quantile,0.025,95
2020-07-05,5 wk ahead cum death,54,West Virginia,2020-08-08,quantile,0.05,96
2020-07-05,5 wk ahead cum death,54,West Virginia,2020-08-08,quantile,0.1,98
2020-07-05,5 wk ahead cum death,54,West Virginia,2020-08-08,quantile,0.15,99
2020-07-05,5 wk ahead cum death,54,West Virginia,2020-08-08,quantile,0.2,100
2020-07-05,5 wk ahead cum death,54,West Virginia,2020-08-08,quantile,0.25,101
2020-07-05,5 wk ahead cum death,54,West Virginia,2020-08-08,quantile,0.3,102
2020-07-05,5 wk ahead cum death,54,West Virginia,2020-08-08,quantile,0.35,103
2020-07-05,5 wk ahead cum death,54,West Virginia,2020-08-08,quantile,0.4,104
2020-07-05,5 wk ahead cum death,54,West Virginia,2020-08-08,quantile,0.45,106
2020-07-05,5 wk ahead cum death,54,West Virginia,2020-08-08,quantile,0.5,107
2020-07-05,5 wk ahead cum death,54,West Virginia,2020-08-08,quantile,0.55,108
2020-07-05,5 wk ahead cum death,54,West Virginia,2020-08-08,quantile,0.6,110
2020-07-05,5 wk ahead cum death,54,West Virginia,2020-08-08,quantile,0.65,111
2020-07-05,5 wk ahead cum death,54,West Virginia,2020-08-08,quantile,0.7,114
2020-07-05,5 wk ahead cum death,54,West Virginia,2020-08-08,quantile,0.75,117
2020-07-05,5 wk ahead cum death,54,West Virginia,2020-08-08,quantile,0.8,122
2020-07-05,5 wk ahead cum death,54,West Virginia,2020-08-08,quantile,0.85,146
2020-07-05,5 wk ahead cum death,54,West Virginia,2020-08-08,quantile,0.9,184
2020-07-05,5 wk ahead cum death,54,West Virginia,2020-08-08,quantile,0.95,200
2020-07-05,5 wk ahead cum death,54,West Virginia,2020-08-08,quantile,0.975,211
2020-07-05,5 wk ahead cum death,54,West Virginia,2020-08-08,quantile,0.99,223
2020-07-05,6 wk ahead cum death,54,West Virginia,2020-08-15,quantile,0.01,95
2020-07-05,6 wk ahead cum death,54,West Virginia,2020-08-15,quantile,0.025,96
2020-07-05,6 wk ahead cum death,54,West Virginia,2020-08-15,quantile,0.05,97
2020-07-05,6 wk ahead cum death,54,West Virginia,2020-08-15,quantile,0.1,98
2020-07-05,6 wk ahead cum death,54,West Virginia,2020-08-15,quantile,0.15,100
2020-07-05,6 wk ahead cum death,54,West Virginia,2020-08-15,quantile,0.2,101
2020-07-05,6 wk ahead cum death,54,West Virginia,2020-08-15,quantile,0.25,102
2020-07-05,6 wk ahead cum death,54,West Virginia,2020-08-15,quantile,0.3,103
2020-07-05,6 wk ahead cum death,54,West Virginia,2020-08-15,quantile,0.35,105
2020-07-05,6 wk ahead cum death,54,West Virginia,2020-08-15,quantile,0.4,106
2020-07-05,6 wk ahead cum death,54,West Virginia,2020-08-15,quantile,0.45,107
2020-07-05,6 wk ahead cum death,54,West Virginia,2020-08-15,quantile,0.5,109
2020-07-05,6 wk ahead cum death,54,West Virginia,2020-08-15,quantile,0.55,110
2020-07-05,6 wk ahead cum death,54,West Virginia,2020-08-15,quantile,0.6,112
2020-07-05,6 wk ahead cum death,54,West Virginia,2020-08-15,quantile,0.65,114
2020-07-05,6 wk ahead cum death,54,West Virginia,2020-08-15,quantile,0.7,117
2020-07-05,6 wk ahead cum death,54,West Virginia,2020-08-15,quantile,0.75,121
2020-07-05,6 wk ahead cum death,54,West Virginia,2020-08-15,quantile,0.8,127
2020-07-05,6 wk ahead cum death,54,West Virginia,2020-08-15,quantile,0.85,160
2020-07-05,6 wk ahead cum death,54,West Virginia,2020-08-15,quantile,0.9,210
2020-07-05,6 wk ahead cum death,54,West Virginia,2020-08-15,quantile,0.95,231
2020-07-05,6 wk ahead cum death,54,West Virginia,2020-08-15,quantile,0.975,244
2020-07-05,6 wk ahead cum death,54,West Virginia,2020-08-15,quantile,0.99,260
2020-07-05,1 wk ahead inc death,54,West Virginia,2020-07-11,point,NA,4.5220018077160935
2020-07-05,2 wk ahead inc death,54,West Virginia,2020-07-18,point,NA,4.743637315065887
2020-07-05,3 wk ahead inc death,54,West Virginia,2020-07-25,point,NA,4.971790114647257
2020-07-05,4 wk ahead inc death,54,West Virginia,2020-08-01,point,NA,5.298511012796727
2020-07-05,5 wk ahead inc death,54,West Virginia,2020-08-08,point,NA,5.705151990866277
2020-07-05,6 wk ahead inc death,54,West Virginia,2020-08-15,point,NA,6.160078017220874
2020-07-05,1 wk ahead inc death,54,West Virginia,2020-07-11,quantile,0.01,0
2020-07-05,1 wk ahead inc death,54,West Virginia,2020-07-11,quantile,0.025,0
2020-07-05,1 wk ahead inc death,54,West Virginia,2020-07-11,quantile,0.05,0
2020-07-05,1 wk ahead inc death,54,West Virginia,2020-07-11,quantile,0.1,1
2020-07-05,1 wk ahead inc death,54,West Virginia,2020-07-11,quantile,0.15,1
2020-07-05,1 wk ahead inc death,54,West Virginia,2020-07-11,quantile,0.2,1
2020-07-05,1 wk ahead inc death,54,West Virginia,2020-07-11,quantile,0.25,2
2020-07-05,1 wk ahead inc death,54,West Virginia,2020-07-11,quantile,0.3,2
2020-07-05,1 wk ahead inc death,54,West Virginia,2020-07-11,quantile,0.35,2
2020-07-05,1 wk ahead inc death,54,West Virginia,2020-07-11,quantile,0.4,2
2020-07-05,1 wk ahead inc death,54,West Virginia,2020-07-11,quantile,0.45,3
2020-07-05,1 wk ahead inc death,54,West Virginia,2020-07-11,quantile,0.5,3
2020-07-05,1 wk ahead inc death,54,West Virginia,2020-07-11,quantile,0.55,3
2020-07-05,1 wk ahead inc death,54,West Virginia,2020-07-11,quantile,0.6,4
2020-07-05,1 wk ahead inc death,54,West Virginia,2020-07-11,quantile,0.65,4
2020-07-05,1 wk ahead inc death,54,West Virginia,2020-07-11,quantile,0.7,5
2020-07-05,1 wk ahead inc death,54,West Virginia,2020-07-11,quantile,0.75,5
2020-07-05,1 wk ahead inc death,54,West Virginia,2020-07-11,quantile,0.8,6
2020-07-05,1 wk ahead inc death,54,West Virginia,2020-07-11,quantile,0.85,8
2020-07-05,1 wk ahead inc death,54,West Virginia,2020-07-11,quantile,0.9,12
2020-07-05,1 wk ahead inc death,54,West Virginia,2020-07-11,quantile,0.95,16
2020-07-05,1 wk ahead inc death,54,West Virginia,2020-07-11,quantile,0.975,19
2020-07-05,1 wk ahead inc death,54,West Virginia,2020-07-11,quantile,0.99,21
2020-07-05,2 wk ahead inc death,54,West Virginia,2020-07-18,quantile,0.01,0
2020-07-05,2 wk ahead inc death,54,West Virginia,2020-07-18,quantile,0.025,0
2020-07-05,2 wk ahead inc death,54,West Virginia,2020-07-18,quantile,0.05,0
2020-07-05,2 wk ahead inc death,54,West Virginia,2020-07-18,quantile,0.1,0
2020-07-05,2 wk ahead inc death,54,West Virginia,2020-07-18,quantile,0.15,1
2020-07-05,2 wk ahead inc death,54,West Virginia,2020-07-18,quantile,0.2,1
2020-07-05,2 wk ahead inc death,54,West Virginia,2020-07-18,quantile,0.25,1
2020-07-05,2 wk ahead inc death,54,West Virginia,2020-07-18,quantile,0.3,2
2020-07-05,2 wk ahead inc death,54,West Virginia,2020-07-18,quantile,0.35,2
2020-07-05,2 wk ahead inc death,54,West Virginia,2020-07-18,quantile,0.4,2
2020-07-05,2 wk ahead inc death,54,West Virginia,2020-07-18,quantile,0.45,2
2020-07-05,2 wk ahead inc death,54,West Virginia,2020-07-18,quantile,0.5,3
2020-07-05,2 wk ahead inc death,54,West Virginia,2020-07-18,quantile,0.55,3
2020-07-05,2 wk ahead inc death,54,West Virginia,2020-07-18,quantile,0.6,3
2020-07-05,2 wk ahead inc death,54,West Virginia,2020-07-18,quantile,0.65,4
2020-07-05,2 wk ahead inc death,54,West Virginia,2020-07-18,quantile,0.7,4
2020-07-05,2 wk ahead inc death,54,West Virginia,2020-07-18,quantile,0.75,5
2020-07-05,2 wk ahead inc death,54,West Virginia,2020-07-18,quantile,0.8,6
2020-07-05,2 wk ahead inc death,54,West Virginia,2020-07-18,quantile,0.85,9
2020-07-05,2 wk ahead inc death,54,West Virginia,2020-07-18,quantile,0.9,14
2020-07-05,2 wk ahead inc death,54,West Virginia,2020-07-18,quantile,0.95,18
2020-07-05,2 wk ahead inc death,54,West Virginia,2020-07-18,quantile,0.975,21
2020-07-05,2 wk ahead inc death,54,West Virginia,2020-07-18,quantile,0.99,24
2020-07-05,3 wk ahead inc death,54,West Virginia,2020-07-25,quantile,0.01,0
2020-07-05,3 wk ahead inc death,54,West Virginia,2020-07-25,quantile,0.025,0
2020-07-05,3 wk ahead inc death,54,West Virginia,2020-07-25,quantile,0.05,0
2020-07-05,3 wk ahead inc death,54,West Virginia,2020-07-25,quantile,0.1,0
2020-07-05,3 wk ahead inc death,54,West Virginia,2020-07-25,quantile,0.15,1
2020-07-05,3 wk ahead inc death,54,West Virginia,2020-07-25,quantile,0.2,1
2020-07-05,3 wk ahead inc death,54,West Virginia,2020-07-25,quantile,0.25,1
2020-07-05,3 wk ahead inc death,54,West Virginia,2020-07-25,quantile,0.3,1
2020-07-05,3 wk ahead inc death,54,West Virginia,2020-07-25,quantile,0.35,2
2020-07-05,3 wk ahead inc death,54,West Virginia,2020-07-25,quantile,0.4,2
2020-07-05,3 wk ahead inc death,54,West Virginia,2020-07-25,quantile,0.45,2
2020-07-05,3 wk ahead inc death,54,West Virginia,2020-07-25,quantile,0.5,3
2020-07-05,3 wk ahead inc death,54,West Virginia,2020-07-25,quantile,0.55,3
2020-07-05,3 wk ahead inc death,54,West Virginia,2020-07-25,quantile,0.6,3
2020-07-05,3 wk ahead inc death,54,West Virginia,2020-07-25,quantile,0.65,4
2020-07-05,3 wk ahead inc death,54,West Virginia,2020-07-25,quantile,0.7,4
2020-07-05,3 wk ahead inc death,54,West Virginia,2020-07-25,quantile,0.75,5
2020-07-05,3 wk ahead inc death,54,West Virginia,2020-07-25,quantile,0.8,6
2020-07-05,3 wk ahead inc death,54,West Virginia,2020-07-25,quantile,0.85,10
2020-07-05,3 wk ahead inc death,54,West Virginia,2020-07-25,quantile,0.9,16
2020-07-05,3 wk ahead inc death,54,West Virginia,2020-07-25,quantile,0.95,21
2020-07-05,3 wk ahead inc death,54,West Virginia,2020-07-25,quantile,0.975,24
2020-07-05,3 wk ahead inc death,54,West Virginia,2020-07-25,quantile,0.99,27
2020-07-05,4 wk ahead inc death,54,West Virginia,2020-08-01,quantile,0.01,0
2020-07-05,4 wk ahead inc death,54,West Virginia,2020-08-01,quantile,0.025,0
2020-07-05,4 wk ahead inc death,54,West Virginia,2020-08-01,quantile,0.05,0
2020-07-05,4 wk ahead inc death,54,West Virginia,2020-08-01,quantile,0.1,0
2020-07-05,4 wk ahead inc death,54,West Virginia,2020-08-01,quantile,0.15,0
2020-07-05,4 wk ahead inc death,54,West Virginia,2020-08-01,quantile,0.2,1
2020-07-05,4 wk ahead inc death,54,West Virginia,2020-08-01,quantile,0.25,1
2020-07-05,4 wk ahead inc death,54,West Virginia,2020-08-01,quantile,0.3,1
2020-07-05,4 wk ahead inc death,54,West Virginia,2020-08-01,quantile,0.35,1
2020-07-05,4 wk ahead inc death,54,West Virginia,2020-08-01,quantile,0.4,2
2020-07-05,4 wk ahead inc death,54,West Virginia,2020-08-01,quantile,0.45,2
2020-07-05,4 wk ahead inc death,54,West Virginia,2020-08-01,quantile,0.5,2
2020-07-05,4 wk ahead inc death,54,West Virginia,2020-08-01,quantile,0.55,3
2020-07-05,4 wk ahead inc death,54,West Virginia,2020-08-01,quantile,0.6,3
2020-07-05,4 wk ahead inc death,54,West Virginia,2020-08-01,quantile,0.65,4
2020-07-05,4 wk ahead inc death,54,West Virginia,2020-08-01,quantile,0.7,4
2020-07-05,4 wk ahead inc death,54,West Virginia,2020-08-01,quantile,0.75,5
2020-07-05,4 wk ahead inc death,54,West Virginia,2020-08-01,quantile,0.8,6
2020-07-05,4 wk ahead inc death,54,West Virginia,2020-08-01,quantile,0.85,11
2020-07-05,4 wk ahead inc death,54,West Virginia,2020-08-01,quantile,0.9,19
2020-07-05,4 wk ahead inc death,54,West Virginia,2020-08-01,quantile,0.95,24
2020-07-05,4 wk ahead inc death,54,West Virginia,2020-08-01,quantile,0.975,27
2020-07-05,4 wk ahead inc death,54,West Virginia,2020-08-01,quantile,0.99,31
2020-07-05,5 wk ahead inc death,54,West Virginia,2020-08-08,quantile,0.01,0
2020-07-05,5 wk ahead inc death,54,West Virginia,2020-08-08,quantile,0.025,0
2020-07-05,5 wk ahead inc death,54,West Virginia,2020-08-08,quantile,0.05,0
2020-07-05,5 wk ahead inc death,54,West Virginia,2020-08-08,quantile,0.1,0
